Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
WRAP53	-1.04817630853994	-0.121195853387634	55135	WRAP53	WRAP53	-1.04817630853994	-0.121195853387634	0.926980455152311	18882	12532		top	223
THAP1	-1.1171349862259	-0.198972602739726	55145	THAP1	THAP1	-1.1171349862259	-0.198972602739726	0.918162383486169	18877	7737		top	230
RBM23	-0.36198347107438	0.415605331358756	55147	RBM23	RBM23	-0.36198347107438	0.415605331358756	0.777588802433136	18748	1951		top	119
CDV3	-0.732694214876033	0.259237319511292	55573	CDV3	CDV3	-0.732694214876033	0.259237319511292	0.991931534387325	18925	14504		top	156
FAM46A	-0.677774104683196	0.119057756386524	55603	FAM46A	FAM46A	-0.677774104683196	0.119057756386524	0.796831861069719	18775	14408		top	188
SYBU	-0.17004958677686	0.646075527582377	55638	SYBU	SYBU	-0.17004958677686	0.646075527582377	0.816125114359236	18787	6543		top	57
RBM22	-0.803570247933884	0.00164763050721955	55696	RBM22	RBM22	-0.803570247933884	0.00164763050721955	0.805217878441104	18781	1911		top	206
DNAJC11	-1.36628099173554	-0.384579785264717	55735	DNAJC11	DNAJC11	-1.36628099173554	-0.384579785264717	0.98170120647082	18918	437		top	250
PCID2	-2.0662258953168	-1.24111440207331	55795	PCID2	PCID2	-2.0662258953168	-1.24111440207331	0.825111493243498	18799	14423		top	282
CFC1	-0.90636914600551	-0.147908182154757	55997	CFC1	CFC1	-0.90636914600551	-0.147908182154757	0.758460963850752	18725	16689		top	225
BCCIP	-1.03612121212121	-0.201480932987782	56647	BCCIP	BCCIP	-1.03612121212121	-0.201480932987782	0.83464027913343	18812	439		top	231
C1GALT1	-0.744473829201102	0.246815994076268	56913	C1GALT1	C1GALT1	-0.744473829201102	0.246815994076268	0.99128982327737	18924	15106		top	158
OLFML3	-0.589542699724518	0.353054424287301	56944	OLFML3	OLFML3	-0.589542699724518	0.353054424287301	0.942597124011819	18893	2555		top	135
CCNL1	-0.811603305785124	0.224777860051833	57018	CCNL1	CCNL1	-0.811603305785124	0.224777860051833	1.03638116583696	18940	770		top	165
NDRG3	-0.272727272727273	0.858552388004443	57446	NDRG3	NDRG3	-0.272727272727273	0.858552388004443	1.13127966073172	18966	8088		top	19
TRMT5	-1.4131129476584	-0.392512032580526	57570	TRMT5	TRMT5	-1.4131129476584	-0.392512032580526	1.02060091507788	18935	9166		top	253
WDR48	-0.372936639118457	0.840151795631248	57599	WDR48	WDR48	-0.372936639118457	0.840151795631248	1.21308843474971	18977	4677		top	22
MYH7B	-0.291548209366391	0.507441688263606	57644	MYH7B	MYH7B	-0.291548209366391	0.507441688263606	0.798989897629997	18776	17782		top	92
CHD8	-0.726600550964187	0.253452425027767	57680	CHD8	CHD8	-0.726600550964187	0.253452425027767	0.980052975991955	18917	6699		top	157
ANKRA2	-0.521454545454545	0.315670122176971	57763	ANKRA2	ANKRA2	-0.521454545454545	0.315670122176971	0.837124667631517	18817	5716		top	143
SUGP1	-0.478170798898072	0.310820066641984	57794	SUGP1	SUGP1	-0.478170798898072	0.310820066641984	0.788990865540056	18762	787		top	144
CDH26	-0.234126721763085	0.829220659015179	60437	CDH26	CDH26	-0.234126721763085	0.829220659015179	1.06334738077826	18950	13943		top	26
LRRC4	-0.149741046831956	0.682885968159941	64101	LRRC4	LRRC4	-0.149741046831956	0.682885968159941	0.832627014991897	18809	2930		top	49
IRF2BPL	-0.622512396694215	0.433034061458719	64207	IRF2BPL	IRF2BPL	-0.622512396694215	0.433034061458719	1.05554645815293	18946	4330		top	117
METTL17	-0.871261707988981	0.0538633839318771	64745	METTL17	METTL17	-0.871261707988981	0.0538633839318771	0.925125091920858	18881	4738		top	202
GNPNAT1	-0.729146005509642	0.183496853017401	64841	GNPNAT1	GNPNAT1	-0.729146005509642	0.183496853017401	0.912642858527043	18870	5524		top	176
SECISBP2	-0.547162534435262	0.330590522028878	79048	SECISBP2	SECISBP2	-0.547162534435262	0.330590522028878	0.87775305646414	18848	6673		top	139
CENPO	-0.839460055096419	0.305821917808219	79172	CENPO	CENPO	-0.839460055096419	0.305821917808219	1.14528197290464	18970	3298		top	145
CHMP6	-0.812727272727273	0.272065901517956	79643	CHMP6	CHMP6	-0.812727272727273	0.272065901517956	1.08479317424523	18956	9898		top	155
MCTP1	-0.457002754820937	0.382025175860792	79772	MCTP1	MCTP1	-0.457002754820937	0.382025175860792	0.839027930681729	18821	14752		top	128
C12orf49	-0.712088154269973	0.163930025916327	79794	C12orf49	C12orf49	-0.712088154269973	0.163930025916327	0.8760181801863	18847	10045		top	182
ALG13	-1.56617079889807	-0.349555720103665	79868	ALG13	ALG13	-1.56617079889807	-0.349555720103665	1.21661507879441	18978	6645		top	244
FOXRED2	-0.482358126721763	0.278831914105887	80020	FOXRED2	FOXRED2	-0.482358126721763	0.278831914105887	0.76119004082765	18729	2844		top	154
FBXO11	-0.568110192837466	0.188948537578675	80204	FBXO11	FBXO11	-0.568110192837466	0.188948537578675	0.75705873041614	18721	16334		top	173
ADAM33	-0.394380165289256	0.505794150314698	80332	ADAM33	ADAM33	-0.394380165289256	0.505794150314698	0.900174315603954	18861	8805		top	93
OR8J3	-0.467338842975207	0.628683820807108	81168	OR8J3	OR8J3	-0.467338842975207	0.628683820807108	1.09602266378232	18958	4761		top	63
PTDSS2	-1.48440771349862	-0.104720473898556	81490	PTDSS2	PTDSS2	-1.48440771349862	-0.104720473898556	1.37968723960007	18990	6915		top	221
DOHH	-1.16462809917355	0.107895223991114	83475	DOHH	DOHH	-1.16462809917355	0.107895223991114	1.27252332316467	18984	14668		top	191
DYNLRB1	-2.12561983471074	-1.34820436875231	83658	DYNLRB1	DYNLRB1	-2.12561983471074	-1.34820436875231	0.77741546595843	18747	4778		top	283
GSG2	-0.455493112947658	0.675758978156238	83903	GSG2	GSG2	-0.455493112947658	0.675758978156238	1.1312520911039	18965	10144		top	51
MSANTD4	-0.596903581267218	0.176767863754165	84437	MSANTD4	MSANTD4	-0.596903581267218	0.176767863754165	0.773671445021383	18745	12926		top	179
ATG4D	-0.613498622589532	0.156303221029248	84971	ATG4D	ATG4D	-0.613498622589532	0.156303221029248	0.76980184361878	18738	7596		top	183
FHDC1	-0.556143250688705	0.390771936319882	85462	FHDC1	FHDC1	-0.556143250688705	0.390771936319882	0.946915187008587	18895	9208		top	125
ZC3H12C	-0.288407713498623	0.644733432062199	85463	ZC3H12C	ZC3H12C	-0.288407713498623	0.644733432062199	0.933141145560822	18886	15513		top	59
KCNH7	-0.746666666666667	0.0245834875971862	90134	KCNH7	KCNH7	-0.746666666666667	0.0245834875971862	0.771250154263853	18741	5766		top	203
GGTLC2	-0.282887052341598	0.79285449833395	91227	GGTLC2	GGTLC2	-0.282887052341598	0.79285449833395	1.07574155067555	18953	16067		top	31
RCSD1	-0.179944903581267	0.644890781192151	92241	RCSD1	RCSD1	-0.179944903581267	0.644890781192151	0.824835684773418	18798	16281		top	58
NAF1	-0.568793388429752	0.290966308774528	92345	NAF1	NAF1	-0.568793388429752	0.290966308774528	0.85975969720428	18833	16190		top	150
TRMT10A	0.148793388429752	0.970659015179563	93587	TRMT10A	TRMT10A	0.148793388429752	0.970659015179563	0.821865626749811	18796	1311		top	12
HSPB9	-0.451812672176309	0.465540540540541	94086	HSPB9	HSPB9	-0.451812672176309	0.465540540540541	0.917353212716849	18875	8921		top	107
MRGPRX4	-0.48665564738292	0.280683080340615	117196	MRGPRX4	MRGPRX4	-0.48665564738292	0.280683080340615	0.767338727723535	18736	1450		top	153
IP6K3	-0.413597796143251	0.520973713439467	117283	IP6K3	IP6K3	-0.413597796143251	0.520973713439467	0.934571509582718	18889	2792		top	87
PSTK	-0.833674931129477	-0.0600934838948538	118672	PSTK	PSTK	-0.833674931129477	-0.0600934838948538	0.773581447234623	18743	1286		top	215
LRR1	-1.36903581267218	-0.332089966679008	122769	LRR1	LRR1	-1.36903581267218	-0.332089966679008	1.03694584599317	18941	6222		top	243
NAA30	-1.19173553719008	-0.328915216586449	122830	NAA30	NAA30	-1.19173553719008	-0.328915216586449	0.862820320603633	18836	8587		top	242
CCDC43	-0.543977961432507	0.409718622732321	124808	CCDC43	CCDC43	-0.543977961432507	0.409718622732321	0.953696584164828	18900	2184		top	120
TRAPPC5	-1.56815426997245	-0.627323213624584	126003	TRAPPC5	TRAPPC5	-1.56815426997245	-0.627323213624584	0.940831056347868	18892	5812		top	266
PQLC3	-0.183371900826446	0.724916697519437	130814	PQLC3	PQLC3	-0.183371900826446	0.724916697519437	0.908288598345883	18864	6704		top	43
CHCHD4	-0.90870523415978	0.303008145131433	131474	CHCHD4	CHCHD4	-0.90870523415978	0.303008145131433	1.21171337929121	18976	16814		top	147
C4orf36	-0.777388429752066	0.849055905220289	132989	C4orf36	C4orf36	-0.777388429752066	0.849055905220289	1.62644433497235	18995	7612		top	21
NOL4L	-0.0493201101928375	0.779970381340244	140688	NOL4L	NOL4L	-0.0493201101928375	0.779970381340244	0.829290491533082	18804	8446		top	32
STK35	-0.524694214876033	0.502276934468715	140901	STK35	STK35	-0.524694214876033	0.502276934468715	1.02697114934475	18937	16770		top	94
GSG1L	-0.283063360881543	0.487967419474269	146395	GSG1L	GSG1L	-0.283063360881543	0.487967419474269	0.771030780355812	18740	5760		top	101
LIPI	-0.647074380165289	0.214272491669752	149998	LIPI	LIPI	-0.647074380165289	0.214272491669752	0.861346871835041	18834	7593		top	167
DYX1C1	-0.351382920110193	0.48700481303221	161582	DYX1C1	DYX1C1	-0.351382920110193	0.48700481303221	0.838387733142403	18818	16057		top	102
PGBD4	-0.691812672176309	0.0679294705664569	161779	PGBD4	PGBD4	-0.691812672176309	0.0679294705664569	0.759742142742765	18728	2611		top	200
NAGS	-0.324760330578512	0.495307293594965	162417	NAGS	NAGS	-0.324760330578512	0.495307293594965	0.820067624173477	18792	14032		top	98
OR7D2	-0.39667217630854	0.484005923731951	162998	OR7D2	OR7D2	-0.39667217630854	0.484005923731951	0.880678100040491	18850	18837		top	103
SPTSSB	-0.318512396694215	0.500296186597556	165679	SPTSSB	SPTSSB	-0.318512396694215	0.500296186597556	0.818808583291771	18791	11570		top	95
ANTXRL	-0.581542699724518	0.185746019992595	195977	ANTXRL	ANTXRL	-0.581542699724518	0.185746019992595	0.767288719717113	18735	2811		top	175
ARID2	-0.310545454545455	0.514198445020363	196528	ARID2	ARID2	-0.310545454545455	0.514198445020363	0.824743899565817	18797	18168		top	91
SPRED2	-0.56131129476584	0.219178082191781	200734	SPRED2	SPRED2	-0.56131129476584	0.219178082191781	0.780489376957621	18751	11443		top	166
ORAOV1	-1.5596694214876	-0.563115512773047	220064	ORAOV1	ORAOV1	-1.5596694214876	-0.563115512773047	0.996553908714556	18927	5409		top	264
TDRD6	-0.398468319559229	0.394178082191781	221400	TDRD6	TDRD6	-0.398468319559229	0.394178082191781	0.79264640175101	18765	10175		top	123
MMS22L	-0.954898071625344	0.0974361347649019	253714	MMS22L	MMS22L	-0.954898071625344	0.0974361347649019	1.05233420639025	18944	2110		top	196
ANGPTL5	-0.441090909090909	0.325092558311736	253935	ANGPTL5	ANGPTL5	-0.441090909090909	0.325092558311736	0.766183467402646	18734	6490		top	140
MAGEA2B	-0.245101928374656	0.5598667160311	266740	MAGEA2B	MAGEA2B	-0.245101928374656	0.5598667160311	0.804968644405755	18780	3771		top	79
IGSF22	-0.836165289256198	-0.0768271010736764	283284	IGSF22	IGSF22	-0.836165289256198	-0.0768271010736764	0.759338188182522	18727	16163		top	219
CLEC9A	-0.404231404958678	0.575138837467605	283420	CLEC9A	CLEC9A	-0.404231404958678	0.575138837467605	0.979370242426282	18915	12794		top	74
OR14A16	-0.574413223140496	0.181627175120326	284532	OR14A16	OR14A16	-0.574413223140496	0.181627175120326	0.756040398260822	18718	1211		top	177
RNF212	-0.730876033057851	0.245492410218438	285498	RNF212	RNF212	-0.730876033057851	0.245492410218438	0.976368443276289	18913	8590		top	162
FRYL	-0.163140495867769	0.601249537208441	285527	FRYL	FRYL	-0.163140495867769	0.601249537208441	0.76439003307621	18732	11934		top	69
DCBLD1	-0.281807162534435	0.838134024435394	285761	DCBLD1	DCBLD1	-0.281807162534435	0.838134024435394	1.11994118696983	18960	2647		top	25
ZBTB8OS	-2.18732782369146	-1.35218437615698	339487	ZBTB8OS	ZBTB8OS	-2.18732782369146	-1.35218437615698	0.835143447534481	18813	5567		top	284
CD164L2	-0.182743801652893	0.613930025916327	388611	CD164L2	CD164L2	-0.182743801652893	0.613930025916327	0.79667382756922	18773	11184		top	68
OR5K3	-0.717201101928375	0.246186597556461	403277	OR5K3	OR5K3	-0.717201101928375	0.246186597556461	0.963387699484835	18908	15504		top	159
OR6C68	-0.806909090909091	-0.013013698630137	403284	OR6C68	OR6C68	-0.806909090909091	-0.013013698630137	0.793895392278954	18768	3465		top	209
PPIAL4G	-0.822920110192838	-0.066068122917438	644591	PPIAL4G	PPIAL4G	-0.822920110192838	-0.066068122917438	0.756851987275399	18720	17206		top	217
GTF2H2C	-0.877917355371901	0.201897445390596	728340	GTF2H2C	GTF2H2C	-0.877917355371901	0.201897445390596	1.0798148007625	18955	15565		top	169
USP17L5	-0.760165289256198	0.109727878563495	728386	USP17L5	USP17L5	-0.760165289256198	0.109727878563495	0.869893167819693	18841	6978		top	190
MTRNR2L3	-0.436308539944904	0.477323213624584	100462983	MTRNR2L3	MTRNR2L3	-0.436308539944904	0.477323213624584	0.913631753569487	18872	15194		top	105
KRBOX1	0.0580947658402204	0.850796001480933	100506243	KRBOX1	KRBOX1	0.0580947658402204	0.850796001480933	0.792701235640713	18766	7618		top	20
MUC22	-0.405542699724518	0.390596075527582	100507679	MUC22	MUC22	-0.405542699724518	0.390596075527582	0.7961387752521	18772	6771		top	126
PMF1-BGLAP	-0.855581267217631	0.103100703443169	100527963	PMF1-BGLAP	PMF1-BGLAP	-0.855581267217631	0.103100703443169	0.9586819706608	18904	8139		top	193
NPIPA7	-0.509961432506887	0.352563865235098	101059938	NPIPA7	NPIPA7	-0.509961432506887	0.352563865235098	0.862525297741985	18835	2979		top	136
AOC1	-0.296121212121212	-1.05081451314328	26	AOC1	AOC1	-0.296121212121212	-1.05081451314328	-0.754693301022068	953	17717		bottom	492
ACACA	-0.316881542699725	-1.69215105516475	31	ACACA	ACACA	-0.316881542699725	-1.69215105516475	-1.37526951246503	66	14775		bottom	130
ACTA1	-0.0678060606060606	-0.987319511292114	58	ACTA1	ACTA1	-0.0678060606060606	-0.987319511292114	-0.919513450686053	459	51		bottom	560
ACTG1	-0.281785123966942	-1.57006664198445	71	ACTG1	ACTG1	-0.281785123966942	-1.57006664198445	-1.28828151801751	98	13629		bottom	168
PLIN2	-0.046134435261708	-0.815142539800074	123	PLIN2	PLIN2	-0.046134435261708	-0.815142539800074	-0.769008104538366	892	17798		bottom	746
ADRB3	0.106355922865014	-0.685116623472788	155	ADRB3	ADRB3	0.106355922865014	-0.685116623472788	-0.791472546337802	802	18688		bottom	847
ADSL	-1.32341597796143	-2.13485746019993	158	ADSL	ADSL	-1.32341597796143	-2.13485746019993	-0.811441482238493	750	8241		bottom	46
AP2A1	-0.0212947658402204	-1.20733061828952	160	AP2A1	AP2A1	-0.0212947658402204	-1.20733061828952	-1.1860358524493	152	18599		bottom	357
AP2B1	0.244165289256198	-0.991206960385043	163	AP2B1	AP2B1	0.244165289256198	-0.991206960385043	-1.23537224964124	124	9254		bottom	556
ALDH3B1	0.0254358126721763	-0.979544613106257	221	ALDH3B1	ALDH3B1	0.0254358126721763	-0.979544613106257	-1.00498042577843	317	746		bottom	573
APOC2	-0.208077134986226	-1.3336727138097	344	APOC2	APOC2	-0.208077134986226	-1.3336727138097	-1.12559557882347	189	5896		bottom	269.5
ARF1	-0.275316804407714	-1.48315438726398	375	ARF1	ARF1	-0.275316804407714	-1.48315438726398	-1.20783758285626	139	10215		bottom	203
ARF3	0.139393939393939	-0.701693817104776	377	ARF3	ARF3	0.139393939393939	-0.701693817104776	-0.841087756498715	643	18261		bottom	834
ARG1	-0.0463867768595041	-0.867493520918178	383	ARG1	ARG1	-0.0463867768595041	-0.867493520918178	-0.821106744058674	715	15421		bottom	696
SERPINC1	-0.155438016528926	-1.02017771195853	462	SERPINC1	SERPINC1	-0.155438016528926	-1.02017771195853	-0.864739695429608	586	5666		bottom	523
RERE	-0.252418732782369	-1.27748981858571	473	RERE	RERE	-0.252418732782369	-1.27748981858571	-1.02507108580334	289	10796		bottom	313
ATP2A2	-0.204198347107438	-1.38754165124028	488	ATP2A2	ATP2A2	-0.204198347107438	-1.38754165124028	-1.18334330413284	154	15294		bottom	250
ATP5J	-0.190997245179063	-1.01934468715291	522	ATP5J	ATP5J	-0.190997245179063	-1.01934468715291	-0.828347441973843	688	5614		bottom	525
ATP6V1B2	-0.252716253443526	-1.9870418363569	526	ATP6V1B2	ATP6V1B2	-0.252716253443526	-1.9870418363569	-1.73432558291338	20	7619		bottom	72
ATP6V0C	-1.52198347107438	-2.38448722695298	527	ATP6V0C	ATP6V0C	-1.52198347107438	-2.38448722695298	-0.8625037558786	591	5530		bottom	26
ATP6V1E1	-0.306038567493113	-1.28980007404665	529	ATP6V1E1	ATP6V1E1	-0.306038567493113	-1.28980007404665	-0.983761506553536	353	18423		bottom	304
ATP6AP1	-0.808099173553719	-2.07765642354683	537	ATP6AP1	ATP6AP1	-0.808099173553719	-2.07765642354683	-1.26955724999312	105	7952		bottom	55
ATRX	-0.114556473829201	-0.949463161791929	546	ATRX	ATRX	-0.114556473829201	-0.949463161791929	-0.834906687962728	657	12944		bottom	602
AXL	-0.212980716253444	-1.0686782673084	558	AXL	AXL	-0.212980716253444	-1.0686782673084	-0.855697551054961	606	18931		bottom	477
BAAT	0.00521509641873278	-0.79343761569789	570	BAAT	BAAT	0.00521509641873278	-0.79343761569789	-0.798652712116622	784	13884		bottom	771
BMP1	0.406402203856749	-0.887699000370233	649	BMP1	BMP1	0.406402203856749	-0.887699000370233	-1.29410120422698	95	14863		bottom	674
BNIP2	-0.371724517906336	-1.29951869677897	663	BNIP2	BNIP2	-0.371724517906336	-1.29951869677897	-0.927794178872635	444	15746		bottom	289
BRAF	0.377366391184573	-0.710560903369122	673	BRAF	BRAF	0.377366391184573	-0.710560903369122	-1.0879272945537	224	18315		bottom	827
BRCA2	-0.656022038567493	-1.41373565346168	675	BRCA2	BRCA2	-0.656022038567493	-1.41373565346168	-0.757713614894188	936	1973		bottom	237
KLF5	-0.0884914600550964	-0.92016845612736	688	KLF5	KLF5	-0.0884914600550964	-0.92016845612736	-0.831676996072264	670	5230		bottom	640
C3AR1	-0.45062258953168	-1.29887078859682	719	C3AR1	C3AR1	-0.45062258953168	-1.29887078859682	-0.848248199065136	623	5898		bottom	292
DAGLA	-0.333509641873278	-1.12328767123288	747	DAGLA	DAGLA	-0.333509641873278	-1.12328767123288	-0.789778029359599	810	9507		bottom	418
CANX	0.440011019283747	-0.315938541281007	821	CANX	CANX	0.440011019283747	-0.315938541281007	-0.755949560564754	946	15109		bottom	952
CAPN1	-0.271691460055096	-1.0261940022214	823	CAPN1	CAPN1	-0.271691460055096	-1.0261940022214	-0.754502542166303	955	7809		bottom	515.5
CAPN2	-0.24601652892562	-1.14383561643836	824	CAPN2	CAPN2	-0.24601652892562	-1.14383561643836	-0.897819087512736	497	15213		bottom	406
CASP3	-0.162192837465565	-0.954276194002221	836	CASP3	CASP3	-0.162192837465565	-0.954276194002221	-0.792083356536657	800	12550		bottom	597
CASQ2	0.357906336088154	-0.586273602369493	845	CASQ2	CASQ2	0.357906336088154	-0.586273602369493	-0.944179938457647	399	5277		bottom	902
CBFB	0.366578512396694	-1.48130322102925	865	CBFB	CBFB	0.366578512396694	-1.48130322102925	-1.84788173342594	15	15881		bottom	205
CCKAR	-0.251735537190083	-1.08080340614587	886	CCKAR	CCKAR	-0.251735537190083	-1.08080340614587	-0.829067868955789	682	11962		bottom	467
CCNA2	-0.233928374655647	-1.76231025546094	890	CCNA2	CCNA2	-0.233928374655647	-1.76231025546094	-1.52838188080529	36	7506		bottom	114.5
CCNC	-0.779977961432507	-2.49500185116624	892	CCNC	CCNC	-0.779977961432507	-2.49500185116624	-1.71502388973373	21	8962		bottom	20
CDC27	-0.385443526170799	-1.59505738615328	996	CDC27	CDC27	-0.385443526170799	-1.59505738615328	-1.20961385998248	137	9079		bottom	161
CDH15	0.165641873278237	-1.07404664938912	1013	CDH15	CDH15	0.165641873278237	-1.07404664938912	-1.23968852266735	122	11139		bottom	472.5
CDK6	0.176539944903581	-1.17697149203999	1021	CDK6	CDK6	0.176539944903581	-1.17697149203999	-1.35351143694357	72	17394		bottom	379
CDK7	-1.09636363636364	-1.99342835986672	1022	CDK7	CDK7	-1.09636363636364	-1.99342835986672	-0.89706472350308	500	1923		bottom	71
CDK9	-1.31272727272727	-3.00360977415772	1025	CDK9	CDK9	-1.31272727272727	-3.00360977415772	-1.69088250143045	26	16193		bottom	7
